"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Mostri Effetto ,1,0,Goblin Attack Force,LDK2,Legendary Decks II,LDK2-ENJ11,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.09,0.02,0.11
Mostri Effetto ,1,0,Goblin Attack Force,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI06,ScR,Mint,1st Edition,Italian,0.00,2024-02-13,1.98,0.70,1.36
Mostri Effetto ,1,0,Goblin Attack Force,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.13,0.04,0.13
Mostri Effetto ,1,0,Goblin King,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN019,C,Played,1st Edition,Italian,0.00,2022-09-25,0.21,0.02,0.11
Mostri Effetto ,1,0,Goblin King,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN019,C,Excellent,Unlimited,Italian,0.00,2022-09-25,0.21,0.02,0.11
Mostri Effetto ,1,0,Goblin King,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG08,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.04,0.02,0.16
Mostri Effetto ,1,0,Goblin Zombie,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENC10,C,Mint,1st Edition,Italian,0.41,2023-12-18,0.14,0.02,0.18
Mostri Effetto ,1,0,Goblindbergh,SP13,Star Pack 2013,SP13-EN005,C,Played,1st Edition,Italian,0.00,2022-09-23,0.19,0.02,0.17
Mostri Effetto ,1,0,Goddess with the Third Eye,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA05,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.17
Mostri Effetto ,1,0,Goddess with the Third Eye,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA05,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.07,0.02,0.10
Mostri Effetto ,1,0,Gogogo Aristera & Dexia,COTD,Code of the Duelist,COTD-EN092,C,Excellent,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.04
Mostri Effetto ,1,0,Gogogo Giant,SP14,Star Pack 2014,SP14-EN003,C,Played,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.04
Mostri Effetto ,1,0,Gogogo Giant,NUMH,Number Hunters,NUMH-EN020,SR,Poor,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.10
Mostri Effetto ,1,0,Gogogo Golem,SP14,Star Pack 2014,SP14-EN001,C,Played,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.05
Mostri Effetto ,1,0,Gogogo Golem - Golden Form,SECE,Secrets of Eternity,SECE-EN090,C,LightPlayed,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.07
Mostri Effetto ,1,0,Gogogo Golem - Golden Form,SECE,Secrets of Eternity,SECE-EN090,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.07
Mostri Effetto ,1,0,Gokipon,SOI,Shadow of Infinity,SOI-EN019,C,Excellent,Unlimited,Italian,0.00,2022-09-23,0.04,0.02,0.06
Mostri Effetto ,1,0,"Goldd, Wu-Lord of Dark World",SDGU,Gates Of The Underworld Structure Deck,SDGU-EN013,C,Good,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.25
Mostri Effetto ,1,0,Golden Dragon Summoner,YS14,Super Starter Space-Time Showdown,YS14-EN016,C,Played,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.12
Mostri Effetto ,1,0,Golden Homunculus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF02,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.02,0.02,0.12
Mostri Effetto ,1,0,Golem Sentry,FET,Flaming Eternity,FET-EN025,C,Good,1st Edition,Italian,0.00,2022-09-24,0.60,0.02,0.23
Mostri Effetto ,1,0,Golem Sentry,SD7,Structure Deck: Invincible Fortress,SD7-EN008,C,Excellent,1st Edition,Italian,0.00,2022-09-24,0.15,0.02,0.47
Mostri Effetto ,1,0,Gorz the Emissary of Darkness,BP01,Battle Pack: Epic Dawn,BP01-EN014,R,Played,Unlimited,Italian,0.00,2022-09-25,1.40,0.50,1.53
Mostri Effetto ,1,0,Gouki Guts,MP21,2021 Tin Of Ancient Battles,MP21-EN046,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.06
Mostri Effetto ,1,0,Gouki Iron Claw,MP21,2021 Tin Of Ancient Battles,MP21-EN045,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.03
Mostri Effetto ,1,0,Gouki Suprex,SP18,Star Pack: Vrains,SP18-EN018,SFR,NearMint,1st Edition,Italian,0.00,2023-01-20,0.35,0.09,5.76
Mostri Effetto ,1,0,Gouki Twistcobra,COTD,Code of the Duelist,COTD-EN009,SR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.20,0.02,0.11
Mostri Effetto ,1,0,"Gragonith, Lightsworn Dragon",SDLI,Realm Of Light Structure Deck,SDLI-EN005,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.04,0.02,0.09
Mostri Effetto ,1,0,Grave Ohja,TLM,The Lost Millennium,TLM-EN017,R,Excellent,1st Edition,English,0.00,2022-09-25,0.05,0.02,0.37
Mostri Effetto ,1,0,Grave Protector,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG09,C,Mint,1st Edition,Italian,0.49,2023-12-18,0.15,0.02,0.11
Mostri Effetto ,1,0,Grave Squirmer,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN020,C,Good,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.12
Mostri Effetto ,1,0,"Gravekeeper's Assailant",PGD,Pharaonic Guardian,PGD-067,C,Good,1st Edition,English,0.00,2022-11-08,0.40,0.02,0.25
Mostri Effetto ,1,0,"Gravekeeper's Shaman",LVAL,Legacy of the Valiant,LVAL-EN033,SR,NearMint,1st Edition,Italian,0.00,2022-09-06,1.98,0.10,1.45
Mostri Effetto ,1,0,"Gravekeeper's Visionary",SDMA,Structure Deck: Marik,SDMA-EN018,C,Good,1st Edition,Italian,0.00,2023-09-27,1.50,0.02,0.77
Mostri Effetto ,1,0,Gravitic Orb,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG07,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.04,0.02,0.10
Mostri Effetto ,1,0,Green Turtle Summoner,YS14,Super Starter Space-Time Showdown,YS14-EN020,C,Good,1st Edition,Italian,0.00,2023-01-18,0.35,0.02,0.14
Mostri Effetto ,1,0,Gren Maju Da Eiza,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF12,C,Mint,1st Edition,Italian,0.19,2023-12-18,0.30,0.10,0.49
Mostri Effetto ,1,0,"Gren, Tactician of Dark World",SDGU,Gates Of The Underworld Structure Deck,SDGU-EN008,C,Excellent,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.13
Mostri Effetto ,1,0,Guardian Eatos,DRLG,Dragons of Legend,DRLG-EN009,SR,Mint,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.21
Mostri Effetto ,1,0,Guardian Statue,TLM,The Lost Millennium,TLM-EN021,C,Played,1st Edition,Italian,0.00,2022-09-25,0.27,0.02,0.18
Mostri Effetto ,1,0,Guardian Statue,SD7,Structure Deck: Invincible Fortress,SD7-EN013,C,Excellent,1st Edition,Italian,0.00,2022-09-27,0.05,0.02,0.17
Mostri Effetto ,1,0,Guldfaxe of the Nordic Beasts,SP14,Star Pack 2014,SP14-EN045,C,Good,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.09
Mostri Effetto ,1,0,Gussari @Ignister,MP21,2021 Tin Of Ancient Battles,MP21-EN092,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.06
Mostri Effetto ,1,0,Gyroid,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI07,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.07,0.02,0.06
Mostri Effetto ,1,0,Gyroid,BP01,Battle Pack: Epic Dawn,BP01-EN190,C,Good,Unlimited,Italian,0.00,2022-11-08,0.05,0.02,0.03
Mostri Effetto ,1,0,Gyroid,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB02,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.15,0.02,0.10
Mostri Effetto ,3,0,Hammer Shark,SP14,Star Pack 2014,SP14-EN013,C,Played,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.13
Mostri Effetto ,1,0,"Hamon, Lord of Striking Thunder",CT03,Collectible Tin Series 3,CT03-EN006,ScR,Played,Limited,Italian,0.00,2022-11-28,3.89,0.45,9.25
Mostri Effetto ,1,0,"Hamon, Lord of Striking Thunder",MP21,2021 Tin Of Ancient Battles,MP21-EN253,PScR,NearMint,1st Edition,Italian,1.95,2022-09-06,0.43,0.28,1.00
Mostri Effetto ,1,0,"Hamon, Lord of Striking Thunder",SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN011,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.09,0.02,0.14
Mostri Effetto ,1,0,"Hamon, Lord of Striking Thunder",SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG02,ScR,Mint,1st Edition,Italian,0.00,2023-12-18,0.48,0.19,0.43
Mostri Effetto ,1,0,Hane-Hane,MRL,Magic Ruler,MRL-E110,C,Good,Unlimited,Italian,0.00,2022-09-25,0.25,0.02,0.24
Mostri Effetto ,1,0,Hannibal Necromancer,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.07
Mostri Effetto ,1,0,Hardened Armed Dragon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN010,C,NearMint,1st Edition,English,0.00,2022-09-06,0.02,0.02,0.07
Mostri Effetto ,1,0,"Harpie's Pet Baby Dragon",EOJ,Enemy of Justice,EOJ-EN013,R,NearMint,1st Edition,English,0.00,2022-09-23,0.49,0.02,0.46
Mostri Effetto ,1,0,Hazy Flame Hydra,PRIO,Primal Origin,PRIO-EN027,C,Mint,Unlimited,Italian,0.04,2022-11-08,0.15,0.02,0.09
Mostri Effetto ,1,0,Hazy Flame Sphynx,CBLZ,Cosmo Blazer,CBLZ-EN030,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.10
Mostri Effetto ,1,0,Heavy Freight Train Derricrane,INCH,The Infinity Chasers,INCH-EN046,SR,NearMint,1st Edition,Italian,0.15,2022-09-06,1.05,0.15,0.66
Mostri Effetto ,1,0,Heavy Knight of the Flame,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENC12,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.02,0.02,0.06
Mostri Effetto ,1,0,Heavy Mech Support Armor,SDKS,Structure Deck: Seto Kaiba,SDKS-EN004,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.12
Mostri Effetto ,1,0,Heavy Mech Support Platform,SDKS,Structure Deck: Seto Kaiba,SDKS-EN008,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.12
Mostri Effetto ,1,0,Heavy Mech Support Platform,RDS,Rise of Destiny,RDS-EN011,C,Good,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.09
Mostri Effetto ,1,0,Helios - The Primordial Sun,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF01,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.06,0.02,0.12
Mostri Effetto ,1,0,Helios Duo Megistus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI22,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.05,0.02,0.13
Mostri Effetto ,1,0,Helios Trice Megistus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI23,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.05,0.02,0.13
Mostri Effetto ,1,0,Helping Robo for Combat,BP01,Battle Pack: Epic Dawn,BP01-EN181,C,Played,Unlimited,Italian,0.00,2022-09-23,0.14,0.02,0.18
Mostri Effetto ,1,0,Heroic Challenger - Swordshield,REDU,Return of the Duelist,REDU-EN007,C,LightPlayed,Unlimited,Italian,0.00,2022-11-08,0.11,0.02,0.08
Mostri Effetto ,1,0,Hieratic Dragon of Nebthet,GAOV,Galactic Overlord,GAOV-EN021,C,Excellent,Unlimited,Italian,0.00,2022-11-08,0.02,0.02,0.09
Mostri Effetto ,1,0,Hiita the Fire Charmer,TLM,The Lost Millennium,TLM-EN028,C,NearMint,1st Edition,English,0.00,2022-09-23,0.15,0.02,0.15
Mostri Effetto ,1,0,"Hiro's Shadow Scout",SDP,Starter Deck Pegasus,SDP-019,C,Poor,Unlimited,English,0.00,2022-09-25,0.27,0.02,0.13
Mostri Effetto ,1,0,Honest,SDBE,Saga Of Blue-Eyes White Dragon Structure Deck,SDBE-EN017,C,Good,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.07
Mostri Effetto ,1,0,House Duston,ABYR,Abyss Rising,ABYR-EN036,C,Played,Unlimited,Italian,0.00,2022-09-25,0.09,0.02,0.12
Mostri Effetto ,1,0,Howling Insect,SBC1,Speed Duel: Streets Of Battle City,SBC1-END06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.18
Mostri Effetto ,1,0,Hydrogeddon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI08,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.07,0.02,0.08
Mostri Effetto ,2,0,Hydrogeddon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC03,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.13,0.02,0.09
Mostri Effetto ,1,0,Hyper Hammerhead,BP01,Battle Pack: Epic Dawn,BP01-EN185,C,Played,Unlimited,Italian,0.00,2022-11-08,0.11,0.02,0.08
Mostri Effetto ,1,0,Hysteric Fairy,LON,Labyrinth of Nightmare,LON-042,C,Good,Unlimited,Italian,0.00,2022-09-27,0.99,0.02,0.46
Mostri Effetto ,3,0,Ice Hand,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN021,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.02,0.02,0.09
Mostri Effetto ,1,0,Il Blud,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI17,C,Mint,1st Edition,Italian,0.15,2023-12-18,0.02,0.02,0.10
Mostri Effetto ,1,0,Imprisoned Queen Archfiend,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI16,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.10
Mostri Effetto ,1,0,Indomitable Fighter Lei Lei,CRV,Cybernetic Revolution,CRV-EN023,C,Good,Unlimited,Italian,0.00,2022-09-27,0.03,0.02,0.05
Mostri Effetto ,1,0,Infernalqueen Archfiend,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE04,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.06
Mostri Effetto ,1,0,Infernoid Piaty,SECE,Secrets of Eternity,SECE-EN016,C,Played,1st Edition,Italian,0.00,2022-09-26,0.02,0.02,0.11
Mostri Effetto ,1,0,Infernoid Seitsemas,SECE,Secrets of Eternity,SECE-EN017,C,Poor,1st Edition,Italian,0.00,2022-09-26,0.02,0.02,0.12
Mostri Effetto ,1,0,Infinite Antlion,PHHY,Photon Hypernova,PHHY-EN015,C,Mint,1st Edition,Italian,0.00,2024-01-14,0.16,0.02,0.07
Mostri Effetto ,1,0,Influence Dragon,GAOV,Galactic Overlord,GAOV-EN093,C,Good,Unlimited,Italian,0.00,2022-11-08,0.02,0.02,0.04
Mostri Effetto ,1,0,Insect Princess,SBC1,Speed Duel: Streets Of Battle City,SBC1-END10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.02,0.02,0.11
Mostri Effetto ,1,0,Insect Queen,SBC1,Speed Duel: Streets Of Battle City,SBC1-END01,ScR,Mint,1st Edition,Italian,0.00,2024-02-13,1.11,0.50,1.17
Mostri Effetto ,1,0,Insect Queen,SBC1,Speed Duel: Streets Of Battle City,SBC1-END01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.05
Mostri Effetto ,3,0,Inspector Boarder,RA01,25Th Anniversary Rarity Collection,RA01-EN010,SR,Mint,1st Edition,Italian,0.05,2023-11-20,0.11,0.02,0.14
Mostri Effetto ,1,0,Interceptomato,JOTL,Judgment of the Light,JOTL-EN003,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.08
Mostri Effetto ,1,0,Interceptomato,JOTL,Judgment of the Light,JOTL-EN003,C,Mint,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.08
Mostri Effetto ,1,0,Interplanetarypurplythorny Dragon,SDKS,Structure Deck: Seto Kaiba,SDKS-EN016,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.17
Mostri Effetto ,1,0,Interrupt Resistor,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN149,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.04
Mostri Effetto ,1,0,Invitation to a Dark Sleep,PSV,"Pharaoh's Servant",PSV-082,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.09,0.02,0.14
Mostri Effetto ,1,0,Invitation to a Dark Sleep,PSV,"Pharaoh's Servant",PSV-082,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.09,0.02,0.14
Mostri Effetto ,1,0,Inzektor Centipede,ORCS,Order of Chaos,ORCS-EN019,C,Poor,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.09
Mostri Effetto ,1,0,Inzektor Dragonfly,ORCS,Order of Chaos,ORCS-EN020,R,Good,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.05
Mostri Effetto ,1,0,Inzektor Firefly,GAOV,Galactic Overlord,GAOV-EN028,C,LightPlayed,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.07
Mostri Effetto ,1,0,Inzektor Giga-Weevil,ORCS,Order of Chaos,ORCS-EN022,C,LightPlayed,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.18
Mostri Effetto ,1,0,Jinzo,LDK2,Legendary Decks II,LDK2-ENJ10,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.07,0.02,0.21
Mostri Effetto ,1,0,Jinzo,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.25,0.02,0.17
Mostri Effetto ,1,0,Jinzo - Lord,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE02,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.14
Mostri Effetto ,1,0,Jinzo - Returner,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.17
Mostri Effetto ,1,0,Jirai Gumo,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END05,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.10,0.02,0.06
Mostri Effetto ,1,0,Judgment Dragon,SDLI,Realm Of Light Structure Deck,SDLI-EN004,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.80,0.10,0.61
Mostri Effetto ,1,0,Jumbo Drill,SP14,Star Pack 2014,SP14-EN014,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.04
Mostri Effetto ,1,0,Jumbo Drill,SP14,Star Pack 2014,SP14-EN014,C,Poor,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.04
Mostri Effetto ,1,0,Junk Blader,JOTL,Judgment of the Light,JOTL-EN091,C,Mint,Unlimited,Italian,0.00,2022-09-23,0.04,0.02,0.13
Mostri Effetto ,1,0,Junk Synchron,5DS2,"5D's Starter Deck 2009",5DS2-EN014,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.50,0.02,0.23
Mostri Effetto ,1,0,Jurrac Iguanon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC06,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.07
Mostri Effetto ,1,0,Jurrac Protops,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC05,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.07
Mostri Effetto ,1,0,Kagetokage,SP13,Star Pack 2013,SP13-EN009,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.40,0.02,0.20
Mostri Effetto ,1,0,Kagetokage,YS13,Super Starter V For Victory,YS13-EN016,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.15
Mostri Effetto ,1,0,"Kahkki, Guerilla of Dark World",SDGU,Gates Of The Underworld Structure Deck,SDGU-EN007,C,Excellent,Unlimited,Italian,0.00,2022-09-06,0.19,0.02,0.08
Mostri Effetto ,1,0,Kaibaman,LDK2,Legendary Decks II,LDK2-ENK03,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.08
Mostri Effetto ,1,0,Kaiser Glider,SDKS,Structure Deck: Seto Kaiba,SDKS-EN010,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.09
Mostri Effetto ,1,0,Kaiser Sea Horse,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END12,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.15,0.02,0.28
Mostri Effetto ,1,0,"Kalantosa, Mystical Beast of the Forest",LVAL,Legacy of the Valiant,LVAL-EN036,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.09
Mostri Effetto ,1,0,"Karakuri Ninja mdl 7749 ""Nanashick""",EXVC,Extreme Victory,EXVC-EN031,C,Played,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.06
Mostri Effetto ,1,0,Kazejin,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END08,ScR,NearMint,1st Edition,Italian,0.00,2023-07-13,0.95,0.49,0.97
Mostri Effetto ,1,0,Kazejin,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END08,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.07,0.02,0.15
Mostri Effetto ,1,0,Keeper of the Shrine,LDK2,Legendary Decks II,LDK2-ENJ22,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.19,0.02,0.15
Mostri Effetto ,1,0,Keeper of the Shrine,SDKS,Structure Deck: Seto Kaiba,SDKS-EN018,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.16
Mostri Effetto ,1,0,Kidmodo Dragon,LDK2,Legendary Decks II,LDK2-ENK16,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.20,0.02,0.08
Mostri Effetto ,1,0,King of the Skull Servants,TLM,The Lost Millennium,TLM-EN032,C,Excellent,1st Edition,English,0.00,2022-09-25,0.05,0.02,0.38
Mostri Effetto ,1,0,King of the Swamp,LDK2,Legendary Decks II,LDK2-ENK17,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.66,0.20,0.67
Mostri Effetto ,1,0,Krystal Dragon,MVP1G,The Dark Side of Dimensions Movie Pack Gold Edition,MVP1-ENGV2,GScR,NearMint,Limited,Italian,0.10,2024-05-12,0.27,0.02,0.21
Mostri Effetto ,1,0,Kujakujaku,JOTL,Judgment of the Light,JOTL-EN098,C,NearMint,Unlimited,English,0.00,2022-09-06,0.04,0.02,0.03
Mostri Effetto ,1,0,Kujakujaku,JOTL,Judgment of the Light,JOTL-EN098,C,NearMint,1st Edition,Italian,0.00,2022-09-25,0.04,0.02,0.03
Mostri Effetto ,3,0,"Kumongous, the Sticky String Kaiju",SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN010,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.21,0.02,0.23
Mostri Effetto ,1,0,Kuribabylon,BROL,Brothers Of Legend,BROL-EN005,UR,NearMint,1st Edition,Italian,0.00,2024-05-13,0.23,0.02,0.17
Mostri Effetto ,1,0,Kuribah,BROL,Brothers Of Legend,BROL-EN001,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.23,0.02,0.16
Mostri Effetto ,1,0,Kuribandit,SDPD,Pendulum Domination Structure Deck,SDPD-EN020,C,NearMint,1st Edition,Italian,0.00,2022-09-07,0.05,0.02,0.06
Mostri Effetto ,1,0,Kuribee,BROL,Brothers Of Legend,BROL-EN002,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.23,0.02,0.18
Mostri Effetto ,1,0,Kuribeh,BROL,Brothers Of Legend,BROL-EN004,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.19,0.02,0.13
Mostri Effetto ,1,0,Kuriboh,YSYR,Starter Deck Yugi Reloaded,YSYR-EN008,C,Played,1st Edition,Italian,0.00,2022-09-07,0.02,0.02,0.02
Mostri Effetto ,1,0,Kuriboh,BROL,Brothers Of Legend,BROL-EN062,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.20,0.02,0.15
Mostri Effetto ,1,0,Kuribohrn,BROL,Brothers Of Legend,BROL-EN063,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.23,0.02,0.16
Mostri Effetto ,1,0,Kuriboo,BROL,Brothers Of Legend,BROL-EN003,UR,NearMint,1st Edition,Italian,0.03,2024-05-12,0.25,0.02,0.15
Mostri Effetto ,1,0,Kurivolt,ORCS,Order of Chaos,ORCS-EN001,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.15,0.02,0.08
Mostri Effetto ,1,0,Kurivolt,ORCS,Order of Chaos,ORCS-EN001,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.15,0.02,0.08
Mostri Effetto ,1,0,Kurivolt,SP13,Star Pack 2013,SP13-EN013,C,Played,1st Edition,Italian,0.00,2022-09-23,0.13,0.02,0.08
Mostri Effetto ,1,0,Kycoo the Ghost Destroyer,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG06,ScR,Mint,1st Edition,Italian,0.00,2024-02-13,1.50,1.20,3.58
Mostri Effetto ,1,0,Kycoo the Ghost Destroyer,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.66,0.05,0.69
Mostri Effetto ,1,0,Laval Lancelord,PHSW,Photon Shockwave,PHSW-EN094,C,Excellent,Unlimited,Italian,0.00,2022-09-27,0.02,0.02,0.10
Mostri Effetto ,1,0,Layard the Liberator,EOJ,Enemy of Justice,EOJ-EN021,C,Excellent,1st Edition,English,0.00,2022-09-25,0.10,0.02,0.09
Mostri Effetto ,1,0,Legendary Jujitsu Master,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI15,C,Mint,1st Edition,Italian,0.35,2023-12-18,0.35,0.02,0.16
Mostri Effetto ,1,0,Legendary Knight Critias,LEDD,Legendary Dragon Decks,LEDD-ENA08,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.11
Mostri Effetto ,1,0,Legendary Knight Hermos,LEDD,Legendary Dragon Decks,LEDD-ENA09,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.09
Mostri Effetto ,1,0,Legion the Fiend Jester,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.16,0.02,0.13
Mostri Effetto ,1,0,Level Warrior,BP01,Battle Pack: Epic Dawn,BP01-EN208,C,Played,Unlimited,Italian,0.00,2022-11-08,0.15,0.02,0.06
