"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Magie,2,0,Terraforming,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN029,C,Mint,1st Edition,Italian,0.34,2022-09-24,0.15,0.02,0.10
Magie,1,0,Terraforming,SDGR,Geargia Rampage Structure Deck,SDGR-EN028,C,Mint,1st Edition,Italian,0.33,2022-09-24,0.35,0.02,0.27
Magie,1,0,Terraforming,SDRL,Rise Of The Dragon Lords Structure Deck,SDRL-EN026,C,Mint,1st Edition,Italian,0.33,2022-09-24,0.05,0.02,0.22
Magie,1,0,Terraforming,SDRE,Realm Of The Sea Emperor Structure Deck,SDRE-EN025,C,NearMint,1st Edition,Italian,0.33,2022-09-24,0.02,0.02,0.20
Magie,1,0,Terraforming,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN029,C,Good,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.10
Magie,1,0,The A. Forces,YS13,Super Starter V For Victory,YS13-EN028,C,Good,1st Edition,Italian,0.00,2023-01-18,0.08,0.02,0.09
Magie,1,0,The Big Cattle Drive,CBLZ,Cosmo Blazer,CBLZ-EN063,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.08,0.02,0.09
Magie,1,0,The Flute of Summoning Dragon,SDK,Starter Deck Kaiba,SDK-042,SR,Poor,1st Edition,Italian,0.00,2022-09-06,0.50,0.02,0.02
Magie,1,0,The Flute of Summoning Dragon,SDKS,Structure Deck: Seto Kaiba,SDKS-EN023,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.11
Magie,1,0,The Law of the Normal,AST,Ancient Sanctuary,AST-094,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.85,0.02,0.26
Magie,1,0,The Melody of Awakening Dragon,LDK2,Legendary Decks II,LDK2-ENK26,UR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.39,0.03,0.43
Magie,1,0,The Melody of Awakening Dragon,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN029,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.14,0.02,0.24
Magie,1,0,The Monarchs Stormforth,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN032,C,NearMint,1st Edition,English,0.00,2022-09-06,0.08,0.02,0.08
Magie,1,0,The Second Sarcophagus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI07,C,Mint,1st Edition,Italian,0.15,2023-12-18,0.02,0.02,0.10
Magie,1,0,The Third Sarcophagus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI08,C,Mint,1st Edition,Italian,0.15,2023-12-18,0.02,0.02,0.10
Magie,1,0,The Warrior Returning Alive,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE13,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.05
Magie,1,0,The Warrior Returning Alive,SDHS,Hero Strike Structure Deck,SDHS-EN033,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.05,0.02,0.05
Magie,1,0,This Creepy Little Punk,MAZE,Maze Of Memories,MAZE-EN018,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.02,0.02,0.02
Magie,1,0,Thousand Knives,LDK2,Legendary Decks II,LDK2-ENY27,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.19,0.02,0.07
Magie,1,0,Thousand Knives,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.06
Magie,1,0,Ties of the Brethren,LDK2,Legendary Decks II,LDK2-ENY02,UR,NearMint,Unlimited,Italian,0.00,2022-09-05,0.05,0.02,0.15
Magie,1,0,Token Sundae,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.25,0.02,0.12
Magie,1,0,Torpedo Takedown,ETCO,Eternity Code,ETCO-EN063,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.03,0.02,0.07
Magie,1,0,Toy Parade,BROL,Brothers Of Legend,BROL-EN037,ScR,NearMint,1st Edition,Italian,0.10,2024-05-12,0.09,0.02,0.12
Magie,2,0,Toy Vendor,SP15,Star Pack 2013 ARC-V,SP15-EN043,SHR,Played,1st Edition,Italian,0.00,2022-09-06,0.21,0.04,0.39
Magie,1,0,Trade-In,LDK2,Legendary Decks II,LDK2-ENK28,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.70,0.02,0.34
Magie,1,0,Transcendent Wings,DP1,Duelist Pack - Jaden Yuki,DP1-EN018,C,Good,1st Edition,Italian,0.00,2023-01-18,0.50,0.02,0.18
Magie,3,0,Traptantalizing Tune,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN024,UR,Mint,1st Edition,Italian,0.00,2024-02-26,0.41,0.02,0.28
Magie,3,0,Traptrip Garden,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN023,UR,Mint,1st Edition,Italian,0.00,2024-02-26,0.21,0.02,0.18
Magie,1,0,Tri-Blaze Accelerator,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENH15,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.12,0.02,0.10
Magie,1,0,Tribute Doll,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END17,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.15,0.02,0.02
Magie,1,0,Trickstar Bouquet,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN035,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.04
Magie,1,0,Tricky Spell 4,LDK2,Legendary Decks II,LDK2-ENY26,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.02,0.02,0.05
Magie,1,0,Tri-Wight,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC15,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.18,0.02,0.15
Magie,1,0,Twilight Twin Dragons,COTD,Code of the Duelist,COTD-EN060,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.11
Magie,1,0,Twister,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENH13,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.03,0.02,0.07
Magie,1,0,Twister,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB17,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.03,0.02,0.06
Magie,1,0,Twister,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.07,0.02,0.10
Magie,1,0,Tyrant Dino Fusion,DANE,Dark Neostorm,DANE-EN053,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.06
Magie,1,0,Umi,LOB,Legend of Blue Eyes White Dragon,LOB-050,C,Played,1st Edition,Italian,0.00,2023-01-18,0.24,0.02,0.69
Magie,1,0,Umi,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.16
Magie,1,0,Unexpected Dai,LDK2,Legendary Decks II,LDK2-ENK32,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.14,0.02,0.45
Magie,1,0,Union Hangar,SDKS,Structure Deck: Seto Kaiba,SDKS-EN020,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.34
Magie,1,0,United We Stand,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB16,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.14,0.05,0.20
Magie,1,0,"Vampire's Desire",SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENC18,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.09,0.03,0.14
Magie,1,0,Vehicroid Connection Zone,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB16,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.15,0.02,0.08
Magie,1,0,Veil of Darkness,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG12,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.06,0.02,0.11
Magie,1,0,Verdant Sanctuary,SBC1,Speed Duel: Streets Of Battle City,SBC1-END15,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.18
Magie,1,0,Water Hazard,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.25,0.04,0.16
Magie,1,0,Weapon Change,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB14,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.02,0.02,0.12
Magie,1,0,Wetlands,LODT,Light of Destruction,LODT-EN054,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.10
Magie,1,0,Where Arf Thou?,LDK2,Legendary Decks II,LDK2-ENK29,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.19
Magie,1,0,Wicked-Breaking Flamberge - Baou,SBLS,Speed Duel: Arena Of Lost Souls,SBLS-EN041,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.25,0.02,0.06
Magie,1,0,Wild Fire,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENH16,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.14,0.02,0.17
Magie,1,0,Wings of Light,AGOV,Age Of Overlord,AGOV-EN048,SR,NearMint,1st Edition,Italian,0.10,2023-11-10,0.25,0.02,0.25
Magie,1,0,Wonder Wand,SP13,Star Pack 2013,SP13-EN032,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.45,0.02,0.21
Magie,1,0,Xyz Double Back,CBLZ,Cosmo Blazer,CBLZ-EN056,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.15,0.02,0.10
Magie,1,0,Xyz Entrust,AGOV,Age Of Overlord,AGOV-EN051,C,NearMint,1st Edition,Italian,0.05,2023-11-10,0.17,0.02,0.08
Magie,1,0,Xyz Reception,JOTL,Judgment of the Light,JOTL-EN060,C,Mint,Unlimited,Italian,0.00,2022-09-23,0.04,0.02,0.15
Magie,1,0,Xyz Reception,JOTL,Judgment of the Light,JOTL-EN060,C,Played,1st Edition,Italian,0.00,2023-01-18,0.04,0.02,0.15
Magie,1,0,Yami,SDY,Starter Deck Yugi,SDY-045,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.06,0.02,0.31
Magie,1,0,Yami,SDY,Starter Deck Yugi,SDY-045,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.06,0.02,0.31
Magie,1,0,You and A.I.,LIOV,Lightning Overdrive,LIOV-EN061,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.09
Magie,1,0,Zera Ritual,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI19,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.13
Magie,1,0,Zero Extra Link,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN114,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.03
